lemma,level,source
sponsorship,C1,octanove
spontaneity,C2,octanove
spontaneous,C1,octanove
spontaneously,C1,octanove
spoon,A2,cefrj
sport,A1,cefrj
sports,B1,cefrj
sportsmanship,B1,cefrj
spot,A1,cefrj
sprawl,C1,octanove
spray,B2,cefrj
spread,A2,cefrj
spreadsheet,B2,cefrj
spring,A1,cefrj
sprint,B2,cefrj
sprout,C1,octanove
spur,B2,cefrj
spurious,C2,octanove
spuriously,C2,octanove
spy,A1,cefrj
squad,B2,cefrj
squander,C1,octanove
square,A2,cefrj
squash,B2,cefrj
squeeze,B2,cefrj
squint,C2,octanove
squirm,C2,octanove
squirmy,C2,octanove
stab,B2,cefrj
stabilise,C2,octanove
stability,B2,cefrj
stabilize,C2,octanove
stable,B1,cefrj
staccato,C1,octanove
stack,B2,cefrj
stadium,A2,cefrj
staff,A2,cefrj
stage,A1,cefrj
stagger,B2,cefrj
staggering,C1,octanove
stain,B2,cefrj
stair,A2,cefrj
stake,B2,cefrj
stall,B1,cefrj
stamina,C1,octanove
stammer,B2,cefrj
stamp,A2,cefrj
stand,A1,cefrj
standard,B1,cefrj
standby,B2,cefrj
standing,C2,octanove
standstill,B2,cefrj
stanza,B2,cefrj
staple,C1,octanove
star,A1,cefrj
stare,B1,cefrj
start,A1,cefrj
startle,B2,cefrj
startling,C1,octanove
startlingly,C1,octanove
starvation,B2,cefrj
starve,B2,cefrj
starving,B2,cefrj
state,A2,cefrj
stately,C1,octanove
statement,A2,cefrj
statesman,B2,cefrj
statewide,B2,cefrj
station,A1,cefrj
statistics,B2,cefrj
statue,A2,cefrj
status,B1,cefrj
stay,A1,cefrj
steadily,B1,cefrj
steady,B1,cefrj
steak,A2,cefrj
steal,A2,cefrj
steam,B1,cefrj
steel,B1,cefrj
steely,B2,cefrj
steep,B1,cefrj
steer,B2,cefrj
stem,B1,cefrj
step,A1,cefrj
stepfather,B2,cefrj
stepmother,B2,cefrj
stereotype,B2,cefrj
sterility,C2,octanove
stern,B2,cefrj
stew,B2,cefrj
stick,B1,cefrj
sticker,B1,cefrj
sticky,B1,cefrj
stiff,B2,cefrj
stiffen,C1,octanove
still,A1,cefrj
stimulant,B2,cefrj
stimulate,B2,cefrj
stimulation,B2,cefrj
stimuli,C1,octanove
stingy,B2,cefrj
stink,B2,cefrj
stipulate,C2,octanove
stipulation,C2,octanove
stir,B1,cefrj
stitch,B2,cefrj
stock,B2,cefrj
stockpile,B2,cefrj
stoicism,C2,octanove
stoke,C1,octanove
stomach,A2,cefrj
stomachache,A2,cefrj
stone,A1,cefrj
stonework,B2,cefrj
stool,B2,cefrj
stop,A1,cefrj
stopover,B2,cefrj
stopwatch,B2,cefrj
storage,B1,cefrj
store,A1,cefrj
storm,A2,cefrj
stormy,B1,cefrj
story,A1,cefrj
storyteller,B1,cefrj
stove,A2,cefrj
straight,A1,cefrj
straighten,B2,cefrj
straightforward,B2,cefrj
strain,B1,cefrj
strait,B2,cefrj
strand,B2,cefrj
strange,A1,cefrj
strangely,B1,cefrj
stranger,A2,cefrj
strangle,B2,cefrj
strap,C1,octanove
strapping,C1,octanove
strategic,B1,cefrj
strategy,A2,cefrj
stratosphere,C2,octanove
straw,B1,cefrj
strawberry,B1,cefrj
stray,C1,octanove
stream,B1,cefrj
street,A1,cefrj
strength,A2,cefrj
strengthen,B1,cefrj
stress,B1,cefrj
stressed,B1,cefrj
stressful,B1,cefrj
stressfully,C1,octanove
stretch,B1,cefrj
stretching,C1,octanove
stricken,B1,cefrj
strict,A1,cefrj
strictly,B2,cefrj
stride,B2,cefrj
strike,A2,cefrj
striking,B2,cefrj
string,A2,cefrj
stringent,C2,octanove
stringently,C2,octanove
strip,B1,cefrj
stripe,B1,cefrj
strive,B2,cefrj
stroke,B2,cefrj
strong,A1,cefrj
strongly,A2,cefrj
structural,C1,octanove
structurally,C1,octanove
structure,A2,cefrj
struggle,B1,cefrj
stubborn,B1,cefrj
stubbornly,B2,cefrj
stuck,B1,cefrj
student,A1,cefrj
studio,B1,cefrj
study,A1,cefrj
stuff,A2,cefrj
stuffed,B1,cefrj
stuffily,C1,octanove
stuffiness,C1,octanove
stuffy,C1,octanove
stultify,C2,octanove
stultifyingly,C2,octanove
stumble,B1,cefrj
stun,B1,cefrj
stunning,B1,cefrj
stupid,B1,cefrj
style,A2,cefrj
stylish,B1,cefrj
stylist,B2,cefrj
stylistic,C1,octanove
stylistically,C1,octanove
subconscious,B1,cefrj
subcontinent,B2,cefrj
subculture,B2,cefrj
subdivision,B2,cefrj
subject,A1,cefrj
subjunctive,B2,cefrj
submarine,B1,cefrj
submit,B2,cefrj
subordinate,C1,octanove
subplot,B2,cefrj
subside,B2,cefrj
subsidize,C2,octanove
subsidy,C2,octanove
subsist,C2,octanove
subsistence,C2,octanove
substance,B2,cefrj
substantial,B1,cefrj
substantially,C1,octanove
substantiate,C2,octanove
substitute,B1,cefrj
subtitle,B2,cefrj
subtle,B2,cefrj
subtly,C1,octanove
subtract,B2,cefrj
suburb,B2,cefrj
suburban,C1,octanove
suburbia,C1,octanove
subway,A1,cefrj
succeed,A2,cefrj
success,A2,cefrj
successful,A1,cefrj
successfully,A2,cefrj
succession,C1,octanove
successive,B2,cefrj
succulent,C1,octanove
succulently,C1,octanove
succumb,C2,octanove
such,A2,cefrj
suck,B2,cefrj
sudden,A2,cefrj
suddenly,B1,cefrj
suds,C1,octanove
sue,B2,cefrj
suffer,B1,cefrj
suffering,B2,cefrj
suffice,C1,octanove
sufficient,B1,cefrj
sufficiently,B2,cefrj
suffix,B1,cefrj
suffuse,C2,octanove
sugar,A1,cefrj
suggest,A2,cefrj
suggestion,A1,cefrj
suicide,B1,cefrj
suit,A2,cefrj
suitable,A2,cefrj
suitably,B2,cefrj
suitcase,A2,cefrj
suitor,C1,octanove
sulfur,B2,cefrj
sulphur,B2,cefrj
sulphuric,C2,octanove
sum,A1,cefrj
summarily,C2,octanove
summarise,B1,cefrj
summarize,B1,cefrj
summary,A2,cefrj
summer,A1,cefrj
summit,B1,cefrj
sun,A1,cefrj
sunbathe,B1,cefrj
sunbeam,B2,cefrj
sunday,A1,cefrj
sundial,B1,cefrj
sunflower,A2,cefrj
sunglasses,A2,cefrj
sunlight,A2,cefrj
sunny,A1,cefrj
sunrise,B1,cefrj
sunset,B1,cefrj
sunshine,A1,cefrj
super,A1,cefrj
superb,B2,cefrj
superficial,C1,octanove
superficially,C1,octanove
superfluous,C2,octanove
superfluously,C2,octanove
superintendent,B2,cefrj
superior,B1,cefrj
superlative,A2,cefrj
supermarket,A1,cefrj
supernatural,B2,cefrj
superstar,A2,cefrj
superstition,B1,cefrj
supervise,B2,cefrj
supervision,B2,cefrj
supervisor,B2,cefrj
supper,A2,cefrj
supple,C1,octanove
supplement,B2,cefrj
supplier,B2,cefrj
supply,B1,cefrj
support,A2,cefrj
supporter,B1,cefrj
supportive,B1,cefrj
suppose,B1,cefrj
supposedly,B1,cefrj
suppress,B2,cefrj
sure,A1,cefrj
surely,B1,cefrj
surf,A1,cefrj
surface,B1,cefrj
surfing,A2,cefrj
surge,B2,cefrj
surgeon,B1,cefrj
surgery,B1,cefrj
surname,A2,cefrj
surprise,A1,cefrj
surprised,A2,cefrj
surprising,A2,cefrj
surprisingly,B1,cefrj
surrealism,C2,octanove
surrealist,C2,octanove
surrender,B2,cefrj
surreptitious,C2,octanove
surreptitiously,C2,octanove
surround,B1,cefrj
surrounding,B1,cefrj
surroundings,B2,cefrj
surveillance,B2,cefrj
survey,A1,cefrj
survival,B1,cefrj
survive,A2,cefrj
survivor,B1,cefrj
suspect,B1,cefrj
suspend,B2,cefrj
suspension,C1,octanove
suspicion,B1,cefrj
suspicious,B2,cefrj
suspiciously,B2,cefrj
sustain,B2,cefrj
sustainable,C1,octanove
sustainably,C1,octanove
swallow,A2,cefrj
swan,B2,cefrj
swap,C1,octanove
swarm,B1,cefrj
swear,B1,cefrj
sweat,A2,cefrj
sweater,A2,cefrj
sweatshirt,B1,cefrj
sweep,B2,cefrj
sweet,A1,cefrj
sweetheart,A2,cefrj
swell,B1,cefrj
swift,B2,cefrj
swim,A1,cefrj
swimmer,B1,cefrj
swimming,A1,cefrj
swimsuit,A2,cefrj
swing,B2,cefrj
switch,B1,cefrj
swivel,C2,octanove
swollen,B1,cefrj
sword,B1,cefrj
syllabic,C2,octanove
syllable,B2,cefrj
symbol,A2,cefrj
symbolic,B2,cefrj
sympathetic,B2,cefrj
sympathise,B2,cefrj
sympathize,B2,cefrj
sympathy,B1,cefrj
symphony,A2,cefrj
symptom,B1,cefrj
symptomatic,C1,octanove
syndrome,B1,cefrj
synonym,B2,cefrj
synopsis,C1,octanove
synthesis,C2,octanove
synthetic,C1,octanove
synthetically,C1,octanove
system,A2,cefrj
systematic,B1,cefrj
t-shirt,A1,cefrj
table,A1,cefrj
tablecloth,B2,cefrj
tablespoon,A2,cefrj
tablet,B1,cefrj
tabloid,B2,cefrj
tacit,C2,octanove
tacitly,C2,octanove
taciturn,C2,octanove
taciturnity,C2,octanove
tack,B2,cefrj
tackle,B2,cefrj
tact,C1,octanove
tactful,C1,octanove
tactfully,C1,octanove
tactic,C2,octanove
tactical,C2,octanove
tactically,C2,octanove
tactile,B2,cefrj
tag,B2,cefrj
tail,B2,cefrj
tailor,C1,octanove
take,A1,cefrj
take-off,B1,cefrj
takeaway,B1,cefrj
takeoff,B1,cefrj
tale,B1,cefrj
talent,A2,cefrj
talented,B1,cefrj
talk,A1,cefrj
talkative,B1,cefrj
tall,A1,cefrj
tame,B2,cefrj
tan,B2,cefrj
tangle,C1,octanove
tangled,C1,octanove
tank,B1,cefrj
tanned,B2,cefrj
tantalise,C2,octanove
tantalisingly,C2,octanove
tantalize,C2,octanove
tantalizingly,C2,octanove
tantamount,C1,octanove
tantrum,C1,octanove
tap,A2,cefrj
tape,A2,cefrj
target,A2,cefrj
task,A2,cefrj
taste,B1,cefrj
taste-maker,C2,octanove
tastebud,C1,octanove
tasteless,B1,cefrj
tasty,B1,cefrj
tatter,B2,cefrj
tattoo,B2,cefrj
taunt,B2,cefrj
taut,C1,octanove
tautly,C1,octanove
tax,B1,cefrj
taxi,A1,cefrj
tea,A1,cefrj
teach,A1,cefrj
teacher,A1,cefrj
teaching,B1,cefrj
team,A1,cefrj
teammate,B1,cefrj
teamwork,B1,cefrj
tear,A2,cefrj
tease,B1,cefrj
teaspoon,B2,cefrj
technical,B2,cefrj
technically,B2,cefrj
technique,B1,cefrj
technological,B1,cefrj
technology,A1,cefrj
tedious,C1,octanove
tediously,C1,octanove
tedium,C1,octanove
tee-shirt,A1,cefrj
teem,C2,octanove
teen,B1,cefrj
teenage,A2,cefrj
teenager,A2,cefrj
telecommunications,B1,cefrj
telegram,B1,cefrj
telephone,A1,cefrj
telescope,B2,cefrj
telescopic,C2,octanove
telescopically,C2,octanove
television,A1,cefrj
tell,A1,cefrj
teller,B1,cefrj
telltale,C1,octanove
temper,B1,cefrj
temperament,C1,octanove
temperamental,C1,octanove
temperamentally,C1,octanove
temperate,B2,cefrj
temperature,A2,cefrj
temple,A1,cefrj
temporarily,B2,cefrj
temporary,B1,cefrj
tempt,B1,cefrj
temptation,B2,cefrj
ten,A1,cefrj
tenacious,C2,octanove
tenaciously,C2,octanove
tenacity,C2,octanove
tend,B1,cefrj
tendency,B1,cefrj
tender,B2,cefrj
tenderly,B2,cefrj
tenderness,B2,cefrj
tennis,A1,cefrj
tense,B1,cefrj
tension,B1,cefrj
tent,B1,cefrj
term,B1,cefrj
terminal,B1,cefrj
terrace,B2,cefrj
terrain,C1,octanove
terrible,A1,cefrj
terribly,B1,cefrj
terrific,B1,cefrj
terrified,B1,cefrj
terrify,A2,cefrj
terrifying,B2,cefrj
territory,B2,cefrj
terror,B1,cefrj
terrorism,B1,cefrj
terrorist,A2,cefrj
test,A1,cefrj
testament,C1,octanove
testify,B2,cefrj
testimonial,C2,octanove
testimony,B2,cefrj
tetchy,C2,octanove
text,A2,cefrj
textbook,A2,cefrj
than,A1,cefrj
thank,A1,cefrj
thankful,B1,cefrj
thanks,A1,cefrj
that,A1,cefrj
the,A1,cefrj
theater,A1,cefrj
theatre,A1,cefrj
theft,B1,cefrj
their,A1,cefrj
theirs,A2,cefrj
them,A1,cefrj
theme,B2,cefrj
themselves,A2,cefrj
then,A1,cefrj
theorist,B2,cefrj
theory,B1,cefrj
therapist,B2,cefrj
therapy,B2,cefrj
there,A1,cefrj
thereafter,B2,cefrj
thereby,C1,octanove
therefore,A2,cefrj
thermometer,B2,cefrj
these,A1,cefrj
thesis,B2,cefrj
they,A1,cefrj
thick,A1,cefrj
thicket,C2,octanove
thickly,B2,cefrj
thickness,B2,cefrj
thief,A2,cefrj
thigh,B2,cefrj
thin,A1,cefrj
thing,A1,cefrj
think,A1,cefrj
thinker,B2,cefrj
third,A2,cefrj
thirdly,B2,cefrj
thirst,B1,cefrj
thirsty,A2,cefrj
thirteen,A1,cefrj
thirty,A1,cefrj
this,A1,cefrj
thorough,B1,cefrj
thoroughly,B2,cefrj
those,A1,cefrj
though,A2,cefrj
thought,A2,cefrj
thoughtful,B2,cefrj
thoughtless,B2,cefrj
thousand,A2,cefrj
thread,B2,cefrj
threat,B1,cefrj
threaten,B2,cefrj
threatening,B1,cefrj
three,A1,cefrj
thrill,B2,cefrj
thrilled,B2,cefrj
thriller,B1,cefrj
thrilling,B2,cefrj
throat,B2,cefrj
through,A1,cefrj
throughout,B1,cefrj
throw,A1,cefrj
thumb,B1,cefrj
thump,B1,cefrj
thunder,B1,cefrj
thunderous,B1,cefrj
thunderstorm,A2,cefrj
thursday,A1,cefrj
thus,B1,cefrj
tick,B1,cefrj
ticket,A1,cefrj
tickle,B2,cefrj
tide,B1,cefrj
tidy,A2,cefrj
tie,A2,cefrj
tiger,A1,cefrj
tight,A1,cefrj
tighten,B1,cefrj
tightly,B1,cefrj
tightrope,B2,cefrj
tights,A2,cefrj
tile,B1,cefrj
till,A2,cefrj
time,A1,cefrj
timeless,B2,cefrj
timeliness,B2,cefrj
timely,B1,cefrj
times,B2,cefrj
timetable,A2,cefrj
timid,C1,octanove
timidity,C2,octanove
timing,B2,cefrj
tin,B1,cefrj
tinker,C1,octanove
tiny,B1,cefrj
tip,A2,cefrj
tiptoe,B2,cefrj
tire,B1,cefrj
tired,A1,cefrj
tiredness,B2,cefrj
tiresome,B2,cefrj
tiring,B1,cefrj
tissue,B1,cefrj
title,A2,cefrj
to,A1,cefrj
toast,A2,cefrj
tobacco,B1,cefrj
today,A1,cefrj
toe,A2,cefrj
toenail,B2,cefrj
together,A1,cefrj
toil,B2,cefrj
toilet,A1,cefrj
tolerant,B2,cefrj
tolerate,B2,cefrj
toll,B2,cefrj
tomato,A1,cefrj
tomb,B2,cefrj
tomorrow,A1,cefrj
ton,B2,cefrj
tone,A2,cefrj
tongue,B1,cefrj
tonight,A1,cefrj
too,A1,cefrj
tool,A1,cefrj
tooth,A1,cefrj
toothache,A2,cefrj
toothbrush,A2,cefrj
toothpaste,B1,cefrj
top,A1,cefrj
topic,A1,cefrj
topographical,C2,octanove
topographically,C2,octanove
topography,C2,octanove
topple,C2,octanove
torch,B2,cefrj
torment,C1,octanove
tornado,B1,cefrj
torrential,C2,octanove
tortoiseshell,B2,cefrj
torture,B2,cefrj
torturous,C1,octanove
toss,B1,cefrj
total,B1,cefrj
totally,B1,cefrj
totemic,C2,octanove
totter,C2,octanove
touch,A1,cefrj
tough,B2,cefrj
toughness,C1,octanove
tour,A2,cefrj
tourism,B1,cefrj
tourist,A2,cefrj
tournament,B1,cefrj
toward,A2,cefrj
towards,A2,cefrj
towel,A1,cefrj
tower,A1,cefrj
town,A1,cefrj
toxic,B2,cefrj
toy,A1,cefrj
trace,B1,cefrj
track,A2,cefrj
tracksuit,B1,cefrj
tract,C1,octanove
trade,A2,cefrj
trader,B2,cefrj
tradition,A2,cefrj
traditional,A2,cefrj
traditionally,B1,cefrj
traffic,A2,cefrj
tragedy,B1,cefrj
tragic,B1,cefrj
trail,B1,cefrj
trailer,B2,cefrj
train,A1,cefrj
trainee,B2,cefrj
trainer,B2,cefrj
training,A2,cefrj
trait,B2,cefrj
traitor,B2,cefrj
tram,A2,cefrj
tramp,B2,cefrj
trample,B2,cefrj
trampoline,C1,octanove
tranquil,C1,octanove
tranquilise,C2,octanove
tranquility,C1,octanove
tranquilize,C2,octanove
transatlantic,C1,octanove
transcript,B2,cefrj
transfer,B1,cefrj
transfix,C1,octanove
transform,B1,cefrj
transformation,B1,cefrj
transfusion,B2,cefrj
transient,B2,cefrj
transistor,B2,cefrj
transit,C1,octanove
transition,B2,cefrj
transitional,B1,cefrj
transitive,B2,cefrj
translate,B1,cefrj
translation,B2,cefrj
translator,B2,cefrj
transmission,B2,cefrj
transmit,B2,cefrj
transmitter,C2,octanove
transparent,B2,cefrj
transport,B1,cefrj
transportation,B1,cefrj
trap,A2,cefrj
trash,B1,cefrj
trauma,C1,octanove
traumatic,C1,octanove
travel,A1,cefrj
traveler,A2,cefrj
traveller,A2,cefrj
traverse,B2,cefrj
tray,B2,cefrj
treacherous,C2,octanove
treacherously,C2,octanove
treachery,C2,octanove
tread,B2,cefrj
treasure,A2,cefrj
treat,B1,cefrj
treatment,B1,cefrj
treaty,B2,cefrj
tree,A1,cefrj
trek,B2,cefrj
tremble,B1,cefrj
tremendous,B1,cefrj
tremendously,B2,cefrj
tremor,B2,cefrj
trend,B1,cefrj
trial,B2,cefrj
triangle,B2,cefrj
tribe,B2,cefrj
trick,A2,cefrj
tricky,B2,cefrj
trifle,C2,octanove
trigger,B1,cefrj
trim,B1,cefrj
trio,B2,cefrj
trip,A1,cefrj
triumph,B1,cefrj
trivial,B2,cefrj
trolley,B2,cefrj
troop,B2,cefrj
trophy,B2,cefrj
tropic,B2,cefrj
tropical,B1,cefrj
trouble,A2,cefrj
troublesome,B2,cefrj
trousers,A1,cefrj
truck,A1,cefrj
true,A1,cefrj
truism,C2,octanove
truly,A2,cefrj
trumpet,B1,cefrj
trunk,B2,cefrj
trust,A2,cefrj
trustworthy,B1,cefrj
trusty,B2,cefrj
truth,A2,cefrj
truthful,B2,cefrj
truthfulness,B2,cefrj
try,A1,cefrj
trying,C1,octanove
tub,B2,cefrj
tube,A1,cefrj
tuberculosis,B2,cefrj
tuesday,A1,cefrj
tug,B2,cefrj
tuition,B2,cefrj
tulip,B2,cefrj
tumble,B1,cefrj
tumor,B2,cefrj
tumour,B2,cefrj
tuna,B1,cefrj
tune,A2,cefrj
tunnel,B2,cefrj
turbulence,B1,cefrj
turbulent,B2,cefrj
turkey,A1,cefrj
turmoil,C1,octanove
turn,A1,cefrj
turning,B1,cefrj
turret,C2,octanove
turtle,B1,cefrj
tutor,B2,cefrj
tv,A1,cefrj
twelve,A1,cefrj
twenty,A1,cefrj
twice,A2,cefrj
twin,B1,cefrj
twinkle,B2,cefrj
twist,B1,cefrj
twisted,B2,cefrj
twitch,C1,octanove
two,A1,cefrj
tycoon,C1,octanove
type,A1,cefrj
typhoid,B2,cefrj
typical,B1,cefrj
typically,B1,cefrj
tyranny,B2,cefrj
tyrant,B2,cefrj
ugly,A1,cefrj
ultimate,B2,cefrj
ultimately,B2,cefrj
umbrella,A1,cefrj
unable,B1,cefrj
unacceptable,B2,cefrj
unadulterated,C2,octanove
unafraid,B1,cefrj
unashamedly,B2,cefrj
unassisted,C1,octanove
unattractive,B2,cefrj
unauthorised,B2,cefrj
unauthorized,B2,cefrj
unavailable,B2,cefrj
unaware,B2,cefrj
unbearable,B2,cefrj
unbeatable,B2,cefrj
unbelievable,B1,cefrj
uncanny,C2,octanove
uncertain,A2,cefrj
uncertainty,B1,cefrj
unchanged,B2,cefrj
uncharacteristic,B2,cefrj
uncle,A1,cefrj
unclear,B1,cefrj
unclearly,B2,cefrj
uncomfortable,A2,cefrj
uncomfortably,B2,cefrj
uncommon,B2,cefrj
unconcerned,B2,cefrj
unconscious,B2,cefrj
uncontrollable,B1,cefrj
unconventional,C1,octanove
unconvincing,C1,octanove
unconvincingly,C1,octanove
uncover,B1,cefrj
undaunted,C1,octanove
undemonstrative,C2,octanove
undemonstratively,C2,octanove
under,A1,cefrj
underage,B1,cefrj
underestimate,B2,cefrj
undergo,B1,cefrj
undergraduate,B2,cefrj
underground,B2,cefrj
underline,A1,cefrj
underneath,B1,cefrj
underpants,B1,cefrj
undersea,B2,cefrj
understand,A2,cefrj
understandable,B2,cefrj
understanding,B2,cefrj
undertake,B2,cefrj
underwater,A2,cefrj
underwear,B2,cefrj
undiminishing,C2,octanove
undo,B1,cefrj
undoubtedly,B2,cefrj
undreamed,B2,cefrj
undress,B1,cefrj
undressed,B2,cefrj
unease,B2,cefrj
uneasily,B2,cefrj
uneasy,A2,cefrj
unemployed,B1,cefrj
unemployment,B1,cefrj
unencumbered,C2,octanove
unenthusiastic,B2,cefrj
unenviable,C1,octanove
unenviably,C1,octanove
unequivocal,C2,octanove
unequivocally,C2,octanove
uneven,B2,cefrj
uneventful,C1,octanove
unexceptional,C2,octanove
unexceptionally,C2,octanove
unexcused,C2,octanove
unexpected,B1,cefrj
unexpectedly,B1,cefrj
unfair,A2,cefrj
unfairly,B1,cefrj
unfamiliar,B2,cefrj
unfashionable,B2,cefrj
unfeasible,C2,octanove
unfeasibly,C2,octanove
unfit,B1,cefrj
unfold,B1,cefrj
unforeseen,B2,cefrj
unforgettable,A2,cefrj
unfortunate,B1,cefrj
unfortunately,A2,cefrj
unfriendly,B1,cefrj
ungodly,B2,cefrj
unhappiness,B2,cefrj
unhappy,A2,cefrj
unharried,C2,octanove
unhealthy,A2,cefrj
unheard,B1,cefrj
unhelpful,B2,cefrj
uniform,A2,cefrj
uniformity,C1,octanove
unify,B1,cefrj
unimaginable,B2,cefrj
unimaginably,B2,cefrj
unimportant,A2,cefrj
uninspiring,C1,octanove
uninterested,B1,cefrj
uninteresting,B1,cefrj
union,B1,cefrj
unique,B1,cefrj
unison,C1,octanove
unit,A2,cefrj
unite,B1,cefrj
united,B2,cefrj
universal,B2,cefrj
universe,B1,cefrj
university,A2,cefrj
unjustly,B2,cefrj
unkind,B2,cefrj
unknown,A2,cefrj
unless,B1,cefrj
unlike,A2,cefrj
unlikely,B1,cefrj
unlimited,B2,cefrj
unload,B2,cefrj
unlock,B2,cefrj
unlucky,B1,cefrj
unmanageable,C1,octanove
unmanned,C1,octanove
unmediated,C2,octanove
unmistakable,B2,cefrj
unmistakably,B2,cefrj
unmusical,C1,octanove
unmusically,C1,octanove
unnatural,B2,cefrj
unnecessary,A2,cefrj
unnerve,C2,octanove
unnerving,C2,octanove
unnervingly,C2,octanove
unobtrusive,C2,octanove
unobtrusively,C2,octanove
unobtrusiveness,C2,octanove
unoccupied,C1,octanove
unofficial,B2,cefrj
unpack,B1,cefrj
unpleasant,A2,cefrj
unplug,C1,octanove
unpopular,B2,cefrj
unpredictable,B1,cefrj
unpromising,C2,octanove
unravel,C2,octanove
unrealistic,B2,cefrj
unreasonable,B2,cefrj
unrelated,B1,cefrj
unreliable,B2,cefrj
unreliably,C1,octanove
unrest,B2,cefrj
unsafe,B2,cefrj
unsatisfactory,B2,cefrj
unscathing,C1,octanove
unselfish,B2,cefrj
unsettle,C1,octanove
unsettling,C1,octanove
unstoppable,B2,cefrj
unsuccessful,B2,cefrj
unsuitable,B2,cefrj
unsure,B2,cefrj
unsurpassed,C2,octanove
unsuspected,C2,octanove
unsustainable,C1,octanove
unsustainably,C1,octanove
untalented,B2,cefrj
untangle,C1,octanove
untangled,C1,octanove
unthinkably,B2,cefrj
untidy,B1,cefrj
untie,B2,cefrj
until,A1,cefrj
unto,B2,cefrj
untreated,B2,cefrj
untrimmed,B2,cefrj
unusual,A2,cefrj
unusually,B1,cefrj
unusualness,B2,cefrj
unwanted,B1,cefrj
unwavering,C1,octanove
unwaveringly,C1,octanove
unwell,B1,cefrj
unwilling,B2,cefrj
unwise,B2,cefrj
unworldly,B2,cefrj
up,A1,cefrj
up-to-date,B1,cefrj
upbringing,B2,cefrj
update,B1,cefrj
upgrade,B2,cefrj
upheaval,C1,octanove
uplifted,B1,cefrj
upload,B1,cefrj
upon,A2,cefrj
upper,B1,cefrj
upright,B2,cefrj
upset,A2,cefrj
upstairs,A2,cefrj
upward,B1,cefrj
urban,B2,cefrj
urge,B1,cefrj
urgent,B1,cefrj
urgently,B2,cefrj
us,A1,cefrj
usage,B1,cefrj
use,A1,cefrj
used,A2,cefrj
useful,A2,cefrj
useless,B1,cefrj
user,B2,cefrj
usher,B2,cefrj
usual,A2,cefrj
usually,A1,cefrj
utensil,C1,octanove
utilisation,C2,octanove
utilise,B2,cefrj
utilitarian,C2,octanove
utility,B2,cefrj
utilization,C2,octanove
utilize,B2,cefrj
utter,B2,cefrj
utterly,B2,cefrj
vacancy,B1,cefrj
vacant,B2,cefrj
vacation,A1,cefrj
vaccine,B2,cefrj
vague,B1,cefrj
vain,B1,cefrj
valentine,B2,cefrj
valid,B2,cefrj
valley,A2,cefrj
valuable,B1,cefrj
value,A2,cefrj
van,B1,cefrj
vandal,C2,octanove
vandalize,C2,octanove
vanish,B2,cefrj
vanity,B2,cefrj
variation,B2,cefrj
varied,B2,cefrj
variety,B1,cefrj
various,B1,cefrj
vary,B1,cefrj
vase,A1,cefrj
vast,B1,cefrj
vegetable,A1,cefrj
vegetarian,B1,cefrj
vegetation,C1,octanove
vehicle,B1,cefrj
vein,B1,cefrj
venerate,C1,octanove
veneration,C1,octanove
venomous,C2,octanove
venomously,C2,octanove
ventilate,C1,octanove
ventilation,C1,octanove
venture,B2,cefrj
venue,B2,cefrj
verandah,C1,octanove
verb,A2,cefrj
verbal,B2,cefrj
verbally,B2,cefrj
verbatim,C2,octanove
verdict,C1,octanove
verily,C2,octanove
verisimilitude,C2,octanove
veritable,C2,octanove
vermin,C2,octanove
versatile,C1,octanove
versatility,C1,octanove
verse,B2,cefrj
version,B2,cefrj
versus,B2,cefrj
vertical,C1,octanove
verve,C1,octanove
very,A1,cefrj
vessel,B1,cefrj
vestigial,C2,octanove
vestigially,C2,octanove
vet,B1,cefrj
veteran,B2,cefrj
via,B1,cefrj
vibrate,B2,cefrj
vibration,B2,cefrj
vice,B1,cefrj
vicinity,C2,octanove
vicious,C1,octanove
viciously,C1,octanove
victim,B1,cefrj
victorious,C1,octanove
victoriously,C1,octanove
victory,B1,cefrj
video,A1,cefrj
view,A2,cefrj
viewer,B2,cefrj
viewpoint,B1,cefrj
vigor,B2,cefrj
vigorous,B2,cefrj
vigorously,B2,cefrj
vigour,B2,cefrj
villa,B2,cefrj
village,A2,cefrj
villager,B2,cefrj
vindicate,C2,octanove
vindication,C2,octanove
vinegar,B2,cefrj
violate,B2,cefrj
violence,B1,cefrj
violent,A2,cefrj
violently,B1,cefrj
violet,C1,octanove
violin,A2,cefrj
virginal,C2,octanove
virtual,B1,cefrj
virtually,B2,cefrj
virtue,B2,cefrj
virtuosity,C2,octanove
virtuoso,C2,octanove
virus,B1,cefrj
vis-a-vis,C2,octanove
visa,B1,cefrj
visible,B1,cefrj
visibly,B2,cefrj
vision,B1,cefrj
visit,A1,cefrj
visitor,A2,cefrj
visual,B1,cefrj
visually,B1,cefrj
vital,B2,cefrj
vitality,C1,octanove
vitamin,B2,cefrj
vivid,B1,cefrj
vividly,B1,cefrj
vocabulary,A2,cefrj
vocalist,B2,cefrj
vocational,C2,octanove
voice,A2,cefrj
volcano,B1,cefrj
volleyball,A1,cefrj
volume,B1,cefrj
voluntarily,C1,octanove
voluntary,C1,octanove
volunteer,B1,cefrj
vomit,B2,cefrj
voracious,C1,octanove
voraciously,C1,octanove
voracity,C2,octanove
vortex,C2,octanove
vote,A1,cefrj
voter,B2,cefrj
vow,B2,cefrj
